"slot","panel","date","time","panel_title","chairs","discussants","section","title","presenter","coauthor","presenter_affiliation"
"Fr D","23","27.09.2024","14:00-15:30 Uhr","Survey experiments and their role for understanding perceptions and consequences of crises","Sabrina Mayer, Universität Bamberg; Bernd Schlipphak, Universität Münster","","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Science under attack: How threat fuels conspiracy beliefs (Ko-Autor*innen: Daniel Auer","Marta Antonova",NA,"Universität Bern"
"Fr D","23","27.09.2024","14:00-15:30 Uhr","Survey experiments and their role for understanding perceptions and consequences of crises","Sabrina Mayer, Universität Bamberg; Bernd Schlipphak, Universität Münster","","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Zeitenwende in Public Opinion re. German Foreign and Security Policy? (Ko-Autor*innen: Joseph Griec","Tim Büthe",NA,"Hochschule für Politik an der Technischen Universität München"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung",NA,"Discussant (tbc): Rebecca Kittel",NA,"Freie Universität Berli"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","A Window into the Black Box: Introducing the Party Congress Motion Dataset ","Jacob Gunderson","Ann-Kristin Kölln","University of Gothenburg"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","Deviation or adaptation of parties’ policy preferences? Local parties’ manifestos ","Rosa M. Navarrete",NA,"Universität des Saarlandes"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","Deviation or adaptation of parties’ policy preferences? Local parties’ manifestos ","Giuseppe Carteny",NA,"Universität des Saarlandes"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","Issue Responsiveness in Time and Space - Issue Priorities and Emphasis in the 2017 German Federal Election ","Marius Sältzer","Benjamin Guinaudeau","Carl von Ossietzky Universität Oldenburg"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","Issue Responsiveness in Time and Space - Issue Priorities and Emphasis in the 2017 German Federal Election ","L. Constantin Wurthmann","Benjamin Guinaudeau","Friedrich-Alexander-Universität Erlangen-Nürnberg"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","Messy Mainstream? How the far-right impacts mainstream parties' commitme","Larissa Böckmann",NA,"University of Amsterdam"
"Fr D","24","27.09.2024","14:00-15:30 Uhr","Text as Data Approaches to measuring political competition and representation (2): Salience and Position","Sophia Hunger, Universität Bremen","","Methoden der Politikwissenschaft; Parteienforschung","Position Taking, Blurring, or Avoidance: How Left-Wing Parties Across Europe Approach Gig Workers as an Elect","Johanna Plenter",NA,"Heinrich-Heine-Universität Düsseldorf"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","Gender Equality and Women’s Rights in the UN 1945-1979: An Achievement of ","Ekaterina Yahyaoui",NA,"University of Galway"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","The Darker Side of Decolonization, Human Rights, the UN and","Alanna O'Malley",NA,"Universiteit Leiden"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","Turbulent Trajectories: the Agency of Southern Actors through the Histor","Tobias Berger",NA,"Freie Universität Berlin"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","Turbulent Trajectories: the Agency of Southern Actors through the Histor","Anna Holzscheiter",NA,"Technische Universität Dresden"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","Turbulent Trajectories: the Agency of Southern Actors through the Histor","Thomas Risse",NA,"Freie Universität Berlin"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","Turbulent Trajectories: the Agency of Southern Actors through the Histor","Michele Tedeschini",NA,"Freie Universität Berlin"
"Fr D","25","27.09.2024","14:00-15:30 Uhr","The Global South and Liberal Values in the Historiography of Human Rights","Tobias Berger, Freie Universität Berlin","Andrea Liese, Universität Potsdam","Internationale Beziehungen","No development, no peace, no rights? African regional women’s rights dis-courses betw","Karmen Tornius",NA,"SCRIPTS Berlin"
"Fr D","26","27.09.2024","14:00-15:30 Uhr","Transnationale Unternehmen und Konflikt in der Polykrise","Hannah Franzki, Freie Universität Berlin","Christian Scheper, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Politische Ökonomie; Politische Ökonomie","„Extractive Environmentalism“: Das Minenprojekt Jadar in Serbien und die Rolle der transnationalen Unternehmen im Rahmen des Europäische","Felix Anderl",NA,"Philipps-Universität Marburg"
"Fr D","26","27.09.2024","14:00-15:30 Uhr","Transnationale Unternehmen und Konflikt in der Polykrise","Hannah Franzki, Freie Universität Berlin","Christian Scheper, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Politische Ökonomie; Politische Ökonomie","„Extractive Environmentalism“: Das Minenprojekt Jadar in Serbien und die Rolle der transnationalen Unternehmen im Rahmen des Europäische","Christin Stühlen",NA,"Philipps-Universität Marburg"
"Fr D","26","27.09.2024","14:00-15:30 Uhr","Transnationale Unternehmen und Konflikt in der Polykrise","Hannah Franzki, Freie Universität Berlin","Christian Scheper, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Politische Ökonomie; Politische Ökonomie","Die politische Einflussnahme transnationaler Unternehmen am Beispiel des industrie","Alexandra Bechtum",NA,"Federal Institute for Geosciences and Natural Resources"
"Fr D","26","27.09.2024","14:00-15:30 Uhr","Transnationale Unternehmen und Konflikt in der Polykrise","Hannah Franzki, Freie Universität Berlin","Christian Scheper, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Politische Ökonomie; Politische Ökonomie","Konflikte in der Luft: Arbeitskonflikte der Flugbegleiter:innen in Argentinien und Portugal durch die Linse des Körpers ","Anne Engelhardt","Sara Cufré","Universität Disburg-Essen"
"Fr D","26","27.09.2024","14:00-15:30 Uhr","Transnationale Unternehmen und Konflikt in der Polykrise","Hannah Franzki, Freie Universität Berlin","Christian Scheper, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Politische Ökonomie; Politische Ökonomie","Transnationale Unternehmen und strateg","Dalilah Shemia-Goeke",NA,"Wollongong University"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","Fertile Grounds or Barren Lands? The Troubles of Digital Agriculture Platforms and What They Teach Us About the","Jon Meyer",NA,"Otto-Friedrich-Universität Bamberg"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","Imaginaries of","Cynthia Gharios",NA,"Universität Münster"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","Political Ecology of Digital Water Technologies: From Imaginaries to Technolo","Christina Walter",NA,"Universität Augsburg"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","The political ecology of Smart Cities. Urban data processing and its env","Christoph Bieber",NA,"Center for Advanced Internet Studies (CAIS)"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","The political ecology of Smart Cities. Urban data processing and its env","Bochum",NA,"Anne Goldmann"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","The political ecology of Smart Cities. Urban data processing and its env","Center for Advanced Internet Studies (CAIS)",NA,"Bochum"
"Fr D","27","27.09.2024","14:00-15:30 Uhr","Unravelling the Political Ecology of Technologies and Infrastructures (Part 2)","Tobias Haas, Forschungsinstitut für Nachhaltigkeit – Helmholtz-Zentrum Potsdam (RIFS); Sarah Hackfort, Humboldt-Universität zu Berlin; Hendrik Sander, Bauhaus-Universität Weimar","","Politische Ökonomie; Politik, Wissenschaft und Technik; Umweltpolitik / Global Change","Unravelling the environmental-finance nexus: The silent force of legacy ","Ruben Kremers",NA,"Johannes Gutenberg-Universität Mainz"
"Fr D","28","27.09.2024","14:00-15:30 Uhr","Veränderte Rolle Deutschlands in der europäischen und transatlantischen Integration der postsowjetischen Länder (Teil 2)","Olaf Leiße, Friedrich-Schiller-Universität Jena","","Internationale Beziehungen; Europa- und Regionalismusforschung; Außen- und Sicherheitspolitik","Die Rolle der Konrad-Adenauer-Stiftung bei der Entwicklung der Politikwissenschaft in Armenien: Zusammenarbeit zur Bewältigung sy","Ashot Aleksanyan",NA,"Staatliche Universität Jerewan"
"Fr D","28","27.09.2024","14:00-15:30 Uhr","Veränderte Rolle Deutschlands in der europäischen und transatlantischen Integration der postsowjetischen Länder (Teil 2)","Olaf Leiße, Friedrich-Schiller-Universität Jena","","Internationale Beziehungen; Europa- und Regionalismusforschung; Außen- und Sicherheitspolitik","History in the Making: Ukraine’s Integration to the EU and th","Olena Podvorna",NA,"Peace Research Institute Frankfurt (PRIF)"
"Fr D","28","27.09.2024","14:00-15:30 Uhr","Veränderte Rolle Deutschlands in der europäischen und transatlantischen Integration der postsowjetischen Länder (Teil 2)","Olaf Leiße, Friedrich-Schiller-Universität Jena","","Internationale Beziehungen; Europa- und Regionalismusforschung; Außen- und Sicherheitspolitik","Kulturelles Gedächtnis und nationale Wahrnehmung: Lettlands Haltung zu deutschen Trup","Christina Stremming",NA,"Universität Greifswald"
"Fr D","28","27.09.2024","14:00-15:30 Uhr","Veränderte Rolle Deutschlands in der europäischen und transatlantischen Integration der postsowjetischen Länder (Teil 2)","Olaf Leiße, Friedrich-Schiller-Universität Jena","","Internationale Beziehungen; Europa- und Regionalismusforschung; Außen- und Sicherheitspolitik","The West as a target of Putin and Erdogan’s “2+2” model: the depth of changes in Turkish-","Hayk Gabrielyan",NA,"The Armenian Institute of International and Security Affairs"
